model_name,model_source_url,tags_source_url,translation_source_url,tag_id,tag,display_name_en,wd14_category_id,wd14_category,semantic_class,chinese_translation,chinese_description,english_description,translation_method,note
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1397450,plantar_flexion,plantar flexion,0,general,Other General,跖屈,足部向下指向脚趾的运动。,Movement of the foot where the toes point downward.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,633092,arm_held_back,arm held back,0,general,Body / Appearance,手臂被拉,一只或两只手臂被另一个人向后拉。,One or both arms pulled backwards by another person.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,552818,parted_hair,parted hair,0,general,Body / Appearance,分开的头发,头发中有明显的分缝，通常从上方或后方看到。,"Hair with a noticeable part, usually on the top of the head seen from above or from behind.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,426384,clitoral_hood,clitoral hood,0,general,Attire / Accessory,阴蒂包皮,覆盖阴蒂头的女性包皮，是一种有性快感的组织。,"The female prepuce, erogenous tissue which covers the glans clitoris.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,512534,squirrel_girl,squirrel girl,0,general,Person Count / Identity,松鼠女孩,一个有着松鼠特征的女孩，比如松鼠耳朵或松鼠尾巴,"A girl with squirrel-like features, such as squirrel ears or a squirrel tail",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1480168,white_sports_bra,white sports bra,0,general,NSFW / Nudity,白色运动胸罩,一个白色的运动胸罩,A sports bra that is white,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,722453,thumb_ring,thumb ring,0,general,Attire / Accessory,拇指环,戴在拇指上的戒指。,A ring worn on the thumb.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,587679,vibrator_under_clothes,vibrator under clothes,0,general,Other General,衣物下的振动器,在任何衣物下面藏一个振动器，通常是为了隐藏在公共场合使用振动器的情况。,"A vibrator beneath any article of clothing, usually as a way to hide the fact one is using a vibrator in public.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1434382,spade_(shape),spade (shape),0,general,Other General,黑桃（形状）,黑桃符号♠。,The symbol ♠.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,495857,arm_around_neck,arm around neck,0,general,Body / Appearance,手臂环绕在脖子上,一个人的手臂缠绕在另一个人的脖子上,One person has their arm wrapped around the nape of another person's neck,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1383769,dot_mouth,dot mouth,0,general,Expression / Gaze,点状嘴,角色的嘴被描绘成鼻子下面的一个小点,A character's mouth is portrayed as only a small dot beneath their nose,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,586749,mismatched_footwear,mismatched footwear,0,general,Attire / Accessory,不匹配的鞋子,鞋子的颜色或图案不相同。,Footwear of two different colors or patterns.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,422957,come_hither,come hither,0,general,Other General,勾引,角色对观众发出诱惑和邀请的眼神。,A seductive and inviting look given by a character to the viewer.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,493298,police_hat,police hat,0,general,Attire / Accessory,警察帽,警察戴的帽子，通常表现为一种带有警徽的蓝色到深蓝色大檐帽。,A hat worn by police officers. Typically depicted as a blue to dark blue peaked cap with police badge on it.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1344680,holding_doll,holding doll,0,general,Action / Pose,拿着玩偶,拿着一个玩偶,Holding a doll,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,658525,white_cardigan,white cardigan,0,general,Attire / Accessory,白色开衫,一种白色的开衫,A cardigan that is white,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2025868,cellphone_photo,cellphone photo,0,general,Other General,手机照片,当手机屏幕上显示一张照片时。,When a picture is visible on a cellphone screen.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1441888,over-rim_eyewear,over-rim eyewear,0,general,Attire / Accessory,上框眼镜,眼镜的镜框位于镜片上方而下方没有镜框。,Eyewear which have frame elements above the lenses but none below.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1484339,diagonal-striped_bow,diagonal-striped bow,0,general,Attire / Accessory,斜条纹蝴蝶结,带有斜条纹的蝴蝶结。,A bow that has diagonal stripes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1163924,blue_fur,blue fur,0,general,Other General,蓝色毛皮,颜色为蓝色的身体毛皮,Body fur that is colored blue,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1874313,covering_own_eyes,covering own eyes,0,general,Attire / Accessory,遮住自己的眼睛,遮住视线或因尴尬而遮住脸部的动作。,Action done to obscure one's vision or censor one's face due to embarrassment.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,11243,shower_head,shower head,0,general,Other General,花洒,一种用于淋浴的手持或固定设备，用来喷洒水,A handheld or fixed device used to spray water for showering,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,390347,flask,flask,0,general,Other General,烧瓶,实验室常用来盛放液体的玻璃容器。,A glass container commonly used in laboratories to hold liquids.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1119065,heart-shaped_pillow,heart-shaped pillow,0,general,Attire / Accessory,心形枕头,一个心形的枕头。,A pillow shaped like a heart.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,516930,hanfu,hanfu,0,general,Attire / Accessory,汉服,汉族人民的传统丝绸长袍。,A Chinese Silk Robe referring to the historical dress of the Han Chinese people.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,462454,small_penis,small penis,0,general,NSFW / Nudity,小阴茎,阴茎比正常成年男性的小。,A penis that is smaller than normal for an adult male.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,665809,hugging_doll,hugging doll,0,general,Relationship / Interaction,拥抱玩偶,将洋娃娃或毛绒玩具紧抱在胸前,Hugging a doll or stuffed animal close to the chest,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2006755,unworn_helmet,unworn helmet,0,general,Attire / Accessory,未佩戴头盔,当某人似乎刚刚摘下头盔，并且头盔可见但未佩戴时。,"When someone seems to have recently removed a helmet, and it is visible but not worn.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,11717,mohawk,mohawk,0,general,Other General,莫霍克发型,这种发型剃掉了两侧的头发，只留下中间的一条长发，通常用胶固定直立。,"A hairstyle where the sides are shaved, leaving a long strip of hair down the middle, often styled upright with gel.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1497777,multi-strapped_bikini_bottom,multi-strapped bikini bottom,0,general,Attire / Accessory,多条带比基尼下装,有多条腰带的比基尼下装。,A bikini bottom with multiple waist straps.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,558702,pinching,pinching,0,general,Other General,捏,角色用拇指和另一根手指捏身体的一部分，通常是脸颊、鼻子或肚子。,"A character squeezing a body part with their thumb and another finger, usually targeting the cheeks, nose, or stomach.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,419192,monkey_tail,monkey tail,0,general,Species / Fantasy Trait,猴子尾巴,猴子的尾巴，非常长、灵活且足够强壮，能够缠绕树枝使猴子吊在上面。,"A tail from a monkey, very long, flexible, and strong enough to wrap around tree branches for monkeys to hang off of.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,397935,ladder,ladder,0,general,Other General,梯子,由两根竖直的木头、金属或绳子之间的一系列横梁或台阶组成的结构，用于上下攀爬。,"A structure consisting of a series of bars or steps between two upright lengths of wood, metal, or rope, used for climbing up or down something.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,406406,shoe_dangle,shoe dangle,0,general,Attire / Accessory,鞋子晃动,用脚趾把鞋子晃动在空中。,Dangling a shoe in the air from the toes of the feet.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,586819,energy_wings,energy wings,0,general,Species / Fantasy Trait,能量翅膀,由某种能量形成的翅膀，通常是分离的但也可以是相连的。,"Wings formed using some form of energy, often detached but can be attached.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,8874,pudding,pudding,0,general,Other General,布丁,在美国，布丁是一种甜的牛奶基甜点，类似于蛋基奶油，在日本，最常见的是焦糖布丁。,"In the United States, pudding denotes a sweet milk-based dessert similar to egg-based custards, while in Japan, crème caramel is most common.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,574719,multicolored_swimsuit,multicolored swimsuit,0,general,Attire / Accessory,多色泳衣,至少有两种或更多颜色的泳衣,A swimsuit that has at least two or more colors present,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,713394,hand_on_another's_thigh,hand on another's thigh,0,general,Body / Appearance,手放在别人的大腿上,当角色的手放在另一个角色的大腿上时。,When a character's hand is on another character's thigh.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,11316,abstract,abstract,0,general,Other General,抽象,这个标签用于大量使用抽象风格技术的图像，如散乱的油漆或形状，或奇怪的催眠图案和颜色。,"This tag is for images that use a lot of abstract style techniques like scattered paint or shapes, or strange hypnotic patterns and colors.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,13958,locker_room,locker room,0,general,Scene / Background,更衣室,有多个储物柜供人们存放个人物品的房间，也可能与更衣室重叠。,"A room that has numerous lockers for people to store their personal items, may also overlap with changing room.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,649327,wide_ponytail,wide ponytail,0,general,Other General,宽马尾,头发扎成马尾后在后面展开，所以尽管扎着仍然保持厚实。,"Hair that is tied into a ponytail, but then fans out in the back so that it remains thick despite being tied.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1253185,snowflake_hair_ornament,snowflake hair ornament,0,general,Attire / Accessory,雪花发饰,一个雪花形状的发饰或发夹。,A hair ornament or hairpin shaped like snowflakes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1321301,purple_shorts,purple shorts,0,general,Attire / Accessory,紫色短裤,任何款式的短裤，只要是紫色的,Any style of shorts that are colored purple,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,407322,smell,smell,0,general,Other General,气味,与体味相关的恋物或角色在非恋物情境中对气味做出反应,Fetish relating to bodily odors or when a character reacts to a smell in a non-fetish context,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1551114,covered_abs,covered abs,0,general,Attire / Accessory,遮挡腹肌,在不透明的紧身衣中可以看到腹肌的轮廓。,Where the impression of the abs can be seen through opaque skin tight clothing.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1475838,blue_overalls,blue overalls,0,general,Attire / Accessory,蓝色工装裤,颜色为蓝色的工装裤,Overalls that are colored blue.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,569544,condom_on_penis,condom on penis,0,general,NSFW / Nudity,套在阴茎上的避孕套,套在阴茎上的避孕套,A condom worn on a penis,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1178138,snowflake_print,snowflake print,0,general,Attire / Accessory,雪花印花,衣物或物品上至少印有一个雪花图案,Clothing or an item that has at least one snowflake printed on it,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,515468,head-mounted_display,head-mounted display,0,general,Other General,头戴显示器,完全覆盖眼睛并且中间有一条细横条的显示设备。,"A display device that completely covers the eyes, often with a thin horizontal strip in the middle.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,472424,skull_and_crossbones,skull and crossbones,0,general,Other General,骷髅头和交叉骨,由一个人类骷髅头与交叉在骷髅头下的两根长骨组成的符号。,A symbol consisting of a human skull and two long bones crossed together under the skull.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,547698,sunburst,sunburst,0,general,Other General,光芒四射,光芒四射是光线从中心圆盘辐射出来,A sunburst consists of rays of light radiating out from a central disk,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1515357,orange_theme,orange theme,0,general,Other General,橙色主题,画面中橙色是主色,An image where orange is the dominant color,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,409789,rubber_boots,rubber boots,0,general,Attire / Accessory,橡胶靴,用橡胶制成的防水靴，保护穿戴者的脚和腿不受水、泥或雪的侵害。,"Waterproof boots made from rubber, to protect the wearer's feet and legs from water, mud, or snow.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,607667,checkered_scarf,checkered scarf,0,general,Attire / Accessory,格子围巾,一条具有明显格子图案或设计的围巾,A scarf that has a distinct checkered pattern or design,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,643426,reverse_upright_straddle,reverse upright straddle,0,general,Other General,反向正坐跨骑,一种性体位中接受者脸朝外坐在插入者腿上。,A sex position where the receiving partner sits on the penetrating partner's lap facing away from them.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1396985,holding_sheath,holding sheath,0,general,Action / Pose,拿着刀鞘,拿着刀鞘,Holding a sheath,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,9554,g-string,g-string,0,general,Attire / Accessory,丁字裤,丁字裤是一种像丁字裤的内衣，背面只有一条细绳，比丁字裤更暴露。,"A g-string is a thong-like undergarment with a thin string of cloth at the back, more revealing than a thong.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
